order_ref,order_date,customer_email,product_sku,product_name,product_category,quantity,unit_price,total_amount,payment_method,region
ORD-000773,2025-09-29,customer200@yahoo.co.ke,SKU-ELEC-005,Tablet Max,Electronics,4,34722.47,138889.88,mpesa,Machakos
ORD-000774,2025-10-09,customer159@outlook.com,SKU-BOOK-003,Design Patterns,Books,4,2672.9,10691.6,other,Mombasa
ORD-000775,2025-08-15,customer68@yahoo.com,SKU-BOOK-004,System Architecture,Books,5,2894.95,14474.75,mpesa,Garissa
ORD-000776,2025-08-22,customer110@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,2,2361.08,4722.16,mpesa,Machakos
ORD-000777,2025-09-11,customer58@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3059.04,12236.16,mpesa,Kitale
ORD-000778,2025-10-04,customer47@yahoo.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,5,4356.44,21782.2,mpesa,Nyeri
ORD-000779,2025-10-18,customer59@outlook.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,3,5036.03,15108.09,mpesa,Machakos
ORD-000780,2025-08-14,customer195@gmail.com,SKU-BOOK-004,System Architecture,Books,4,2564.33,10257.32,mpesa,Mombasa
ORD-000781,2025-09-03,customer122@outlook.com,SKU-BOOK-001,Programming Guide,Books,4,2382.77,9531.08,mpesa,Meru
ORD-000782,2025-09-14,customer86@gmail.com,SKU-ELEC-002,Laptop Ultra,Electronics,4,129805.8,519223.2,card,Nyeri
ORD-000783,2025-08-14,customer116@kenya.co.ke,SKU-ELEC-005,Tablet Max,Electronics,2,34850.77,69701.54,mpesa,Meru
ORD-000784,2025-10-25,customer43@gmail.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,1,7242.34,7242.34,mpesa,Kisumu
ORD-000785,2025-08-29,customer155@yahoo.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,5,3978.76,19893.8,mpesa,Nakuru
ORD-000786,2025-09-27,customer98@outlook.com,SKU-BOOK-005,DevOps Handbook,Books,1,2533.86,2533.86,mpesa,Mombasa
ORD-000787,2025-09-01,customer194@kenya.co.ke,SKU-BOOK-003,Design Patterns,Books,2,2736.19,5472.38,bank_transfer,Bungoma
ORD-000788,2025-08-28,customer31@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,4,80069.38,320277.52,mpesa,Nakuru
ORD-000789,2025-09-02,customer188@kenya.co.ke,SKU-ELEC-003,Wireless Headphones,Electronics,2,8768.66,17537.32,mpesa,Garissa
ORD-000790,2025-11-04,customer18@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,4,2838.66,11354.64,mpesa,Eldoret
ORD-000791,2025-10-13,customer175@outlook.com,SKU-BOOK-004,System Architecture,Books,5,2605.49,13027.45,other,Machakos
ORD-000792,2025-08-26,customer148@kenya.co.ke,SKU-BOOK-001,Programming Guide,Books,3,2431.98,7295.94,mpesa,Meru
ORD-000793,2025-08-30,customer3@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,5,3708.03,18540.15,bank_transfer,Eldoret
ORD-000794,2025-11-01,customer57@yahoo.com,SKU-BOOK-004,System Architecture,Books,4,2765.68,11062.72,mpesa,Garissa
ORD-000795,2025-08-11,customer69@gmail.com,SKU-ELEC-002,Laptop Ultra,Electronics,1,130483.49,130483.49,mpesa,Meru
ORD-000796,2025-08-23,customer40@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3471.89,13887.56,card,Eldoret
ORD-000797,2025-09-30,customer86@gmail.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,1,6690.1,6690.1,mpesa,Machakos
ORD-000798,2025-10-14,customer18@kenya.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3047.52,12190.08,other,Kitale
ORD-000799,2025-10-05,customer155@yahoo.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,1,6435.15,6435.15,mpesa,Malindi
ORD-000800,2025-08-12,customer23@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,5,8217.97,41089.85,mpesa,Meru
ORD-000801,2025-11-03,customer176@kenya.co.ke,SKU-BOOK-002,Data Science Book,Books,4,2152.02,8608.08,mpesa,Meru
ORD-000802,2025-10-17,customer66@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,3,2504.61,7513.83,mpesa,Meru
ORD-000803,2025-09-13,customer25@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,1,2321.76,2321.76,mpesa,Busia
ORD-000804,2025-10-27,customer61@yahoo.com,SKU-ELEC-003,Wireless Headphones,Electronics,2,9110.89,18221.78,mpesa,Busia
ORD-000805,2025-10-31,customer103@gmail.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1389.75,1389.75,paystack,Meru
ORD-000806,2025-08-07,customer168@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,1,9361.58,9361.58,mpesa,Mombasa
ORD-000807,2025-10-23,customer128@yahoo.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,5,8535.59,42677.95,mpesa,Malindi
ORD-000808,2025-09-12,customer78@gmail.com,SKU-BOOK-003,Design Patterns,Books,2,2075.65,4151.3,bank_transfer,Bungoma
ORD-000809,2025-11-02,customer141@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,1,3682.85,3682.85,mpesa,Bungoma
ORD-000810,2025-08-26,customer19@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,3,5171.29,15513.87,mpesa,Thika
ORD-000811,2025-08-16,customer189@yahoo.com,SKU-BOOK-002,Data Science Book,Books,2,2603.22,5206.44,mpesa,Meru
ORD-000812,2025-09-02,customer51@yahoo.co.ke,SKU-BOOK-001,Programming Guide,Books,4,2420.51,9682.04,bank_transfer,Meru
ORD-000813,2025-08-24,customer13@gmail.com,SKU-BOOK-002,Data Science Book,Books,5,2548.22,12741.1,mpesa,Eldoret
ORD-000814,2025-09-24,customer41@gmail.com,SKU-BOOK-002,Data Science Book,Books,4,2125.65,8502.6,paystack,Kakamega
ORD-000815,2025-08-29,customer59@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,2,79917.28,159834.56,mpesa,Nyeri
ORD-000816,2025-08-23,customer173@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,3,129539.85,388619.55,mpesa,Malindi
ORD-000817,2025-11-01,customer81@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,5,8194.67,40973.35,mpesa,Bungoma
ORD-000818,2025-08-30,customer11@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,3,4309.51,12928.53,mpesa,Kisumu
ORD-000819,2025-09-06,customer159@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,5,79842.24,399211.2,mpesa,Machakos
ORD-000820,2025-10-31,customer95@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,3,80221.56,240664.68,mpesa,Bungoma
ORD-000821,2025-09-29,customer31@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,1,3561.79,3561.79,mpesa,Kitale
ORD-000822,2025-10-10,customer34@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,4,130380.21,521520.84,mpesa,Nyeri
ORD-000823,2025-08-14,customer106@outlook.com,SKU-CLOTH-005,Baseball Cap,Clothing,5,1334.46,6672.3,card,Bungoma
ORD-000824,2025-10-29,customer155@yahoo.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,5,3745.86,18729.3,mpesa,Machakos
ORD-000825,2025-10-15,customer84@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1786.42,7145.68,mpesa,Busia
ORD-000826,2025-09-09,customer130@kenya.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,2,8520.94,17041.88,mpesa,Thika
ORD-000827,2025-10-25,customer32@yahoo.co.ke,SKU-BOOK-005,DevOps Handbook,Books,1,2538.68,2538.68,mpesa,Kisumu
ORD-000828,2025-09-02,customer57@yahoo.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,2,4915.34,9830.68,mpesa,Garissa
ORD-000829,2025-08-14,customer196@outlook.com,SKU-HOME-005,Air Purifier,Home & Kitchen,4,14849.19,59396.76,paystack,Meru
ORD-000830,2025-10-19,customer39@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,1,4034.12,4034.12,bank_transfer,Kitale
ORD-000831,2025-08-08,customer129@yahoo.com,SKU-BOOK-001,Programming Guide,Books,4,1843.07,7372.28,mpesa,Nairobi
ORD-000832,2025-08-25,customer29@outlook.com,SKU-BOOK-003,Design Patterns,Books,3,2319.02,6957.06,mpesa,Bungoma
ORD-000833,2025-11-04,customer199@kenya.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,4,79844.92,319379.68,mpesa,Kakamega
ORD-000834,2025-08-12,customer112@yahoo.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,4,819.39,3277.56,mpesa,Malindi
ORD-000835,2025-08-06,customer34@outlook.com,SKU-CLOTH-003,Running Shoes,Clothing,4,6118.12,24472.48,mpesa,Kitale
ORD-000836,2025-11-01,customer116@kenya.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,5,79985.55,399927.75,mpesa,Busia
ORD-000837,2025-10-14,customer128@yahoo.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,1,5921.52,5921.52,mpesa,Kisumu
ORD-000838,2025-10-13,customer145@outlook.com,SKU-ELEC-005,Tablet Max,Electronics,2,34739.95,69479.9,bank_transfer,Eldoret
ORD-000839,2025-09-14,customer125@yahoo.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,2,8990.81,17981.62,mpesa,Nakuru
ORD-000840,2025-10-08,customer156@yahoo.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1092.77,1092.77,mpesa,Nyeri
ORD-000841,2025-10-18,customer65@yahoo.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,5,1720.03,8600.15,mpesa,Nakuru
ORD-000842,2025-08-19,customer171@gmail.com,SKU-CLOTH-005,Baseball Cap,Clothing,3,1228.32,3684.96,mpesa,Nairobi
ORD-000843,2025-08-27,customer166@outlook.com,SKU-CLOTH-003,Running Shoes,Clothing,3,6177.45,18532.35,other,Garissa
ORD-000844,2025-09-14,customer18@kenya.co.ke,SKU-BOOK-003,Design Patterns,Books,3,2021.31,6063.93,mpesa,Nakuru
ORD-000845,2025-11-03,customer117@kenya.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,1,5363.88,5363.88,other,Kakamega
ORD-000846,2025-08-28,customer164@yahoo.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,4,7225.92,28903.68,other,Kisumu
ORD-000847,2025-08-28,customer29@outlook.com,SKU-BOOK-001,Programming Guide,Books,4,2145.98,8583.92,mpesa,Thika
ORD-000848,2025-09-29,customer64@yahoo.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,4,80217.01,320868.04,mpesa,Thika
ORD-000849,2025-08-16,customer100@gmail.com,SKU-BOOK-002,Data Science Book,Books,2,2977.3,5954.6,mpesa,Mombasa
ORD-000850,2025-09-29,customer39@kenya.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,4,79776.17,319104.68,card,Machakos
ORD-000851,2025-08-16,customer6@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,2,4750.52,9501.04,paystack,Kakamega
ORD-000852,2025-08-08,customer131@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,3,129979.26,389937.78,mpesa,Eldoret
ORD-000853,2025-08-22,customer125@yahoo.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,3,6718.31,20154.93,bank_transfer,Mombasa
ORD-000854,2025-08-31,customer117@kenya.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,5,130306.37,651531.85,mpesa,Kisumu
ORD-000855,2025-10-04,customer177@gmail.com,SKU-BOOK-001,Programming Guide,Books,3,2139.95,6419.85,card,Kisumu
ORD-000856,2025-08-13,customer75@kenya.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3735.37,14941.48,mpesa,Busia
ORD-000857,2025-08-18,customer180@yahoo.co.ke,SKU-HOME-005,Air Purifier,Home & Kitchen,4,14523.95,58095.8,mpesa,Garissa
ORD-000858,2025-11-04,customer115@kenya.co.ke,SKU-BOOK-002,Data Science Book,Books,1,2789.31,2789.31,mpesa,Nyeri
ORD-000859,2025-11-04,customer129@yahoo.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,9196.01,45980.05,card,Mombasa
ORD-000860,2025-08-13,customer71@outlook.com,SKU-CLOTH-004,Winter Jacket,Clothing,5,8110.97,40554.85,mpesa,Nyeri
ORD-000861,2025-10-10,customer124@kenya.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,3,9226.83,27680.49,card,Nyeri
ORD-000862,2025-11-04,customer6@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,4,8124.5,32498.0,other,Machakos
ORD-000863,2025-11-04,customer114@outlook.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,1,6562.98,6562.98,mpesa,Thika
ORD-000864,2025-09-23,customer199@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,5,1490.78,7453.9,mpesa,Nakuru
ORD-000865,2025-09-30,customer178@yahoo.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,9159.55,45797.75,paystack,Malindi
ORD-000866,2025-11-01,customer49@kenya.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,2,129823.37,259646.74,mpesa,Nyeri
ORD-000867,2025-10-24,customer11@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,4,4223.94,16895.76,mpesa,Thika
ORD-000868,2025-10-15,customer127@yahoo.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3471.18,17355.9,mpesa,Nairobi
ORD-000869,2025-09-20,customer50@kenya.co.ke,SKU-ELEC-003,Wireless Headphones,Electronics,2,8637.52,17275.04,mpesa,Kitale
ORD-000870,2025-10-25,customer20@yahoo.co.ke,SKU-HOME-005,Air Purifier,Home & Kitchen,4,14739.93,58959.72,paystack,Nyeri
ORD-000871,2025-08-08,customer86@gmail.com,SKU-HOME-002,Blender Pro,Home & Kitchen,5,9057.76,45288.8,mpesa,Garissa
ORD-000872,2025-08-26,customer98@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,1,20268.24,20268.24,mpesa,Mombasa
ORD-000873,2025-08-07,customer136@outlook.com,SKU-BOOK-002,Data Science Book,Books,1,2126.56,2126.56,mpesa,Bungoma
ORD-000874,2025-10-31,customer102@gmail.com,SKU-CLOTH-003,Running Shoes,Clothing,3,6132.53,18397.59,mpesa,Nairobi
ORD-000875,2025-09-28,customer85@yahoo.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,1,130118.75,130118.75,mpesa,Nakuru
ORD-000876,2025-10-11,customer12@yahoo.co.ke,SKU-BOOK-002,Data Science Book,Books,2,2012.94,4025.88,mpesa,Malindi
ORD-000877,2025-08-13,customer188@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,4,750.22,3000.88,mpesa,Malindi
ORD-000878,2025-10-04,customer152@gmail.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,4,5170.75,20683.0,mpesa,Nyeri
ORD-000879,2025-09-11,customer33@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1431.93,5727.72,mpesa,Thika
ORD-000880,2025-10-19,customer124@kenya.co.ke,SKU-BOOK-002,Data Science Book,Books,3,2165.9,6497.7,bank_transfer,Machakos
ORD-000881,2025-10-15,customer2@kenya.co.ke,SKU-BOOK-005,DevOps Handbook,Books,4,2988.47,11953.88,mpesa,Thika
ORD-000882,2025-10-29,customer72@gmail.com,SKU-BOOK-004,System Architecture,Books,3,3244.7,9734.1,mpesa,Nairobi
ORD-000883,2025-08-26,customer89@kenya.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,7396.46,14792.92,mpesa,Machakos
ORD-000884,2025-10-07,customer188@kenya.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,5,8198.57,40992.85,paystack,Malindi
ORD-000885,2025-10-22,customer86@gmail.com,SKU-BOOK-003,Design Patterns,Books,2,1856.03,3712.06,card,Nakuru
ORD-000886,2025-10-02,customer12@yahoo.co.ke,SKU-ELEC-003,Wireless Headphones,Electronics,1,9118.06,9118.06,other,Kisumu
ORD-000887,2025-08-28,customer79@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,2,4222.69,8445.38,mpesa,Nyeri
ORD-000888,2025-10-21,customer36@gmail.com,SKU-BOOK-004,System Architecture,Books,2,3024.99,6049.98,mpesa,Kisumu
ORD-000889,2025-09-29,customer43@gmail.com,SKU-HOME-005,Air Purifier,Home & Kitchen,2,14867.31,29734.62,mpesa,Nyeri
ORD-000890,2025-09-26,customer79@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,3,19791.43,59374.29,mpesa,Nyeri
ORD-000891,2025-08-21,customer78@gmail.com,SKU-BOOK-005,DevOps Handbook,Books,4,3214.3,12857.2,mpesa,Meru
ORD-000892,2025-10-12,customer136@outlook.com,SKU-BOOK-003,Design Patterns,Books,5,2562.32,12811.6,mpesa,Nairobi
ORD-000893,2025-09-30,customer11@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,4,693.3,2773.2,mpesa,Nyeri
ORD-000894,2025-10-29,customer195@gmail.com,SKU-ELEC-002,Laptop Ultra,Electronics,1,130037.82,130037.82,card,Nyeri
ORD-000895,2025-09-06,customer3@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,4,19915.56,79662.24,mpesa,Nakuru
ORD-000896,2025-09-10,customer105@outlook.com,SKU-BOOK-002,Data Science Book,Books,4,2872.19,11488.76,mpesa,Kitale
ORD-000897,2025-10-11,customer168@outlook.com,SKU-BOOK-002,Data Science Book,Books,3,2918.18,8754.54,mpesa,Eldoret
ORD-000898,2025-08-16,customer106@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,5,1766.45,8832.25,bank_transfer,Garissa
ORD-000899,2025-08-14,customer177@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3009.72,15048.6,mpesa,Bungoma
ORD-000900,2025-10-28,customer20@yahoo.co.ke,SKU-ELEC-005,Tablet Max,Electronics,1,34994.99,34994.99,mpesa,Kisumu
ORD-000901,2025-08-13,customer28@yahoo.com,SKU-HOME-002,Blender Pro,Home & Kitchen,5,8793.11,43965.55,mpesa,Meru
ORD-000902,2025-11-04,customer195@gmail.com,SKU-BOOK-001,Programming Guide,Books,3,2380.84,7142.52,card,Nairobi
ORD-000903,2025-10-05,customer178@yahoo.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3078.34,12313.36,mpesa,Bungoma
ORD-000904,2025-10-07,customer54@kenya.co.ke,SKU-BOOK-005,DevOps Handbook,Books,4,3383.48,13533.92,mpesa,Nyeri
ORD-000905,2025-09-28,customer163@yahoo.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,3,6855.61,20566.83,mpesa,Nyeri
ORD-000906,2025-08-25,customer98@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,3,9164.99,27494.97,paystack,Nakuru
ORD-000907,2025-09-04,customer21@yahoo.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1723.79,3447.58,mpesa,Meru
ORD-000908,2025-09-29,customer89@kenya.co.ke,SKU-BOOK-003,Design Patterns,Books,3,2399.8,7199.4,paystack,Thika
ORD-000909,2025-09-19,customer61@yahoo.com,SKU-CLOTH-004,Winter Jacket,Clothing,2,8455.81,16911.62,mpesa,Kitale
ORD-000910,2025-10-26,customer13@gmail.com,SKU-BOOK-005,DevOps Handbook,Books,5,3181.36,15906.8,card,Thika
ORD-000911,2025-08-08,customer109@kenya.co.ke,SKU-BOOK-002,Data Science Book,Books,5,2363.11,11815.55,card,Garissa
ORD-000912,2025-09-03,customer132@gmail.com,SKU-CLOTH-004,Winter Jacket,Clothing,5,8029.08,40145.4,mpesa,Garissa
ORD-000913,2025-09-20,customer163@yahoo.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,3,3884.1,11652.3,card,Thika
ORD-000914,2025-09-12,customer138@yahoo.com,SKU-HOME-002,Blender Pro,Home & Kitchen,5,8654.47,43272.35,mpesa,Nairobi
ORD-000915,2025-10-17,customer193@yahoo.com,SKU-CLOTH-003,Running Shoes,Clothing,5,6214.2,31071.0,mpesa,Nairobi
ORD-000916,2025-09-29,customer199@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,5,2606.03,13030.15,mpesa,Eldoret
ORD-000917,2025-10-08,customer59@outlook.com,SKU-BOOK-001,Programming Guide,Books,1,1557.05,1557.05,card,Nairobi
ORD-000918,2025-08-21,customer110@kenya.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,4,6250.12,25000.48,mpesa,Nakuru
ORD-000919,2025-09-07,customer49@kenya.co.ke,SKU-BOOK-005,DevOps Handbook,Books,2,3117.02,6234.04,other,Nairobi
ORD-000920,2025-08-28,customer171@gmail.com,SKU-CLOTH-002,Denim Jeans,Clothing,5,3699.06,18495.3,bank_transfer,Nakuru
ORD-000921,2025-10-07,customer95@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,2,9391.6,18783.2,mpesa,Meru
ORD-000922,2025-09-30,customer154@kenya.co.ke,SKU-HOME-005,Air Purifier,Home & Kitchen,3,14992.58,44977.74,other,Malindi
ORD-000923,2025-08-09,customer62@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1987.75,1987.75,mpesa,Garissa
ORD-000924,2025-08-31,customer56@yahoo.com,SKU-BOOK-004,System Architecture,Books,1,3200.62,3200.62,mpesa,Nakuru
ORD-000925,2025-09-25,customer84@outlook.com,SKU-CLOTH-005,Baseball Cap,Clothing,5,764.39,3821.95,bank_transfer,Nakuru
ORD-000926,2025-08-31,customer3@outlook.com,SKU-BOOK-001,Programming Guide,Books,1,1552.51,1552.51,mpesa,Nairobi
ORD-000927,2025-10-27,customer185@outlook.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,1,4665.67,4665.67,mpesa,Meru
ORD-000928,2025-08-06,customer166@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,8561.25,42806.25,mpesa,Nairobi
ORD-000929,2025-10-26,customer167@yahoo.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1291.31,1291.31,mpesa,Garissa
ORD-000930,2025-09-05,customer132@gmail.com,SKU-CLOTH-002,Denim Jeans,Clothing,5,3924.68,19623.4,mpesa,Kakamega
ORD-000931,2025-09-20,customer149@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,4,4720.01,18880.04,mpesa,Eldoret
ORD-000932,2025-09-15,customer15@kenya.co.ke,SKU-ELEC-004,Smart Watch,Electronics,2,20050.89,40101.78,mpesa,Thika
ORD-000933,2025-09-15,customer138@yahoo.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,1,5290.78,5290.78,mpesa,Thika
ORD-000934,2025-09-10,customer195@gmail.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,5,4781.01,23905.05,mpesa,Bungoma
ORD-000935,2025-08-20,customer177@gmail.com,SKU-ELEC-004,Smart Watch,Electronics,3,19626.32,58878.96,mpesa,Garissa
ORD-000936,2025-08-26,customer166@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,4,3984.57,15938.28,mpesa,Kisumu
ORD-000937,2025-10-06,customer180@yahoo.co.ke,SKU-BOOK-005,DevOps Handbook,Books,3,3191.73,9575.19,mpesa,Nairobi
ORD-000938,2025-09-01,customer18@kenya.co.ke,SKU-HOME-005,Air Purifier,Home & Kitchen,3,15198.32,45594.96,mpesa,Bungoma
ORD-000939,2025-09-02,customer194@kenya.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1929.62,3859.24,mpesa,Eldoret
ORD-000940,2025-09-27,customer147@kenya.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,2,6305.44,12610.88,mpesa,Machakos
ORD-000941,2025-10-13,customer8@gmail.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1095.72,4382.88,card,Garissa
ORD-000942,2025-09-23,customer5@yahoo.co.ke,SKU-ELEC-004,Smart Watch,Electronics,4,20461.13,81844.52,mpesa,Machakos
ORD-000943,2025-09-01,customer179@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,5,8364.57,41822.85,card,Bungoma
ORD-000944,2025-09-01,customer175@outlook.com,SKU-ELEC-005,Tablet Max,Electronics,3,34514.12,103542.36,mpesa,Garissa
ORD-000945,2025-10-19,customer75@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,2,4138.76,8277.52,mpesa,Kitale
ORD-000946,2025-08-16,customer131@yahoo.com,SKU-CLOTH-003,Running Shoes,Clothing,4,6369.25,25477.0,bank_transfer,Garissa
ORD-000947,2025-09-06,customer67@kenya.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1911.56,7646.24,card,Bungoma
ORD-000948,2025-08-20,customer168@outlook.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,6825.46,13650.92,other,Busia
ORD-000949,2025-08-12,customer16@gmail.com,SKU-CLOTH-004,Winter Jacket,Clothing,2,7740.1,15480.2,mpesa,Bungoma
ORD-000950,2025-10-28,customer85@yahoo.co.ke,SKU-ELEC-004,Smart Watch,Electronics,5,20375.01,101875.05,mpesa,Kisumu
ORD-000951,2025-10-18,customer116@kenya.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,5,7089.76,35448.8,mpesa,Nyeri
ORD-000952,2025-10-26,customer72@gmail.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1305.46,5221.84,paystack,Malindi
ORD-000953,2025-10-04,customer7@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,4,5032.43,20129.72,mpesa,Eldoret
ORD-000954,2025-10-29,customer55@yahoo.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1900.79,1900.79,mpesa,Meru
ORD-000955,2025-09-15,customer80@yahoo.com,SKU-CLOTH-003,Running Shoes,Clothing,5,6048.88,30244.4,card,Kakamega
ORD-000956,2025-09-23,customer64@yahoo.co.ke,SKU-ELEC-004,Smart Watch,Electronics,2,19689.23,39378.46,bank_transfer,Kisumu
ORD-000957,2025-10-22,customer181@gmail.com,SKU-ELEC-003,Wireless Headphones,Electronics,2,8590.54,17181.08,mpesa,Kisumu
ORD-000958,2025-08-25,customer167@yahoo.co.ke,SKU-BOOK-003,Design Patterns,Books,3,2766.72,8300.16,card,Kakamega
ORD-000959,2025-11-02,customer17@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,4,130184.55,520738.2,mpesa,Kisumu
ORD-000960,2025-09-30,customer45@yahoo.com,SKU-BOOK-001,Programming Guide,Books,5,2175.97,10879.85,mpesa,Kakamega
ORD-000961,2025-08-28,customer120@yahoo.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,1,955.6,955.6,mpesa,Busia
ORD-000962,2025-08-31,customer188@kenya.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,2,130486.87,260973.74,mpesa,Mombasa
ORD-000963,2025-11-03,customer107@outlook.com,SKU-BOOK-004,System Architecture,Books,1,2480.49,2480.49,mpesa,Mombasa
ORD-000964,2025-10-24,customer80@yahoo.com,SKU-HOME-005,Air Purifier,Home & Kitchen,1,14514.75,14514.75,mpesa,Bungoma
ORD-000965,2025-08-28,customer121@outlook.com,SKU-BOOK-004,System Architecture,Books,1,3266.97,3266.97,mpesa,Meru
